product_id,name,brand,price,type,ingredients_parsed
p00168,Lancôme Advanced Génifique Youth Activating Serum 30ml,Lancôme,53.55,Serum,"[""aqua / water"", ""bifida ferment lysate"", ""glycerin"", ""alcohol denat"", ""dimethicone"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""ascorbyl glucoside"", ""lactobacillus"", ""tocopherol"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract / yeast extract"", ""peg-20 methyl glucose sesquistearate"", ""peg-60 hydrogenated castor oil"", ""polymnia sonchifolia root juice"", ""maltodextrin"", ""salicyloyl phytosphingosine"", ""ammonium polyacryloyldimethyl taurate"", ""limonene"", ""mannose"", ""xanthan gum"", ""pentylene glycol"", ""propylene glycol"", ""caprylyl glycol"", ""alpha-glucan oligosaccharide"", ""sorbitol"", ""disodium edta"", ""rosa gallica flower extract"", ""octyldodecanol"", ""citronellol"", ""parfum / fragrance""]"
p00169,Lancôme Advanced Génifique Youth Activating Serum 50ml,Lancôme,75.15,Serum,"[""aqua / water"", ""bifida ferment lysate"", ""glycerin"", ""alcohol denat"", ""dimethicone"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""ascorbyl glucoside"", ""lactobacillus"", ""tocopherol"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract / yeast extract"", ""peg-20 methyl glucose sesquistearate"", ""peg-60 hydrogenated castor oil"", ""polymnia sonchifolia root juice"", ""maltodextrin"", ""salicyloyl phytosphingosine"", ""ammonium polyacryloyldimethyl taurate"", ""limonene"", ""mannose"", ""xanthan gum"", ""pentylene glycol"", ""propylene glycol"", ""caprylyl glycol"", ""alpha-glucan oligosaccharide"", ""sorbitol"", ""disodium edta"", ""rosa gallica flower extract"", ""octyldodecanol"", ""citronellol"", ""parfum / fragrance""]"
p00170,Lancôme Advanced Génifique Youth Activating Serum 75ml,Lancôme,90.45,Serum,"[""aqua / water"", ""bifida ferment lysate"", ""glycerin"", ""alcohol denat"", ""dimethicone"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""ascorbyl glucoside"", ""lactobacillus"", ""tocopherol"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract / yeast extract"", ""peg-20 methyl glucose sesquistearate"", ""peg-60 hydrogenated castor oil"", ""polymnia sonchifolia root juice"", ""maltodextrin"", ""salicyloyl phytosphingosine"", ""ammonium polyacryloyldimethyl taurate"", ""limonene"", ""mannose"", ""xanthan gum"", ""pentylene glycol"", ""propylene glycol"", ""caprylyl glycol"", ""alpha-glucan oligosaccharide"", ""sorbitol"", ""disodium edta"", ""rosa gallica flower extract"", ""octyldodecanol"", ""citronellol"", ""parfum / fragrance""]"
p00171,Lancôme Advanced Génifique Youth Activating Serum 115ml,Lancôme,114.3,Serum,"[""aqua / water"", ""bifida ferment lysate"", ""glycerin"", ""alcohol denat"", ""dimethicone"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""ascorbyl glucoside"", ""lactobacillus"", ""tocopherol"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract / yeast extract"", ""peg-20 methyl glucose sesquistearate"", ""peg-60 hydrogenated castor oil"", ""polymnia sonchifolia root juice"", ""maltodextrin"", ""salicyloyl phytosphingosine"", ""ammonium polyacryloyldimethyl taurate"", ""limonene"", ""mannose"", ""xanthan gum"", ""pentylene glycol"", ""propylene glycol"", ""caprylyl glycol"", ""alpha-glucan oligosaccharide"", ""sorbitol"", ""disodium edta"", ""rosa gallica flower extract"", ""octyldodecanol"", ""citronellol"", ""parfum / fragrance""]"
p00172,COSRX AC Collection Blemish Spot Clearing Serum 40ml,COSRX,27.0,Serum,"[""propolis extract"", ""butylene glycol"", ""niacinamide"", ""panthenol"", ""1"", ""2-hexanediol"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""ethylhexylglycerin"", ""glycerin"", ""polyglyceryl-10 laurate"", ""polyglyceryl-10 myristate"", ""allantoin"", ""melaleuca alternifolia  leaf oil"", ""sodium hyaluronate"", ""asiaticoside"", ""asiatic acid"", ""madecassic acid"", ""helianthus annus  seed oil"", ""macadamia ternifolia seed oil"", ""sucrose distearate"", ""glyceryl strearate"", ""hydrogenated lecithin"", ""dipropylene glycol"", ""ceramide np"", ""rh-oligopeptide-1""]"
p00173,Holika Holika 3 Seconds Starter (Hyaluronic Acid),Holika Holika,12.95,Serum,"[""water"", ""disodium edta"", ""bis-peg-18 methyl ether dimethyl silane"", ""glyceryl acrylate/acrylic acid copolymer"", ""propylene glycol"", ""glycerin"", ""butylene glycol"", ""betaine"", ""peucedanum ostruthium leaf extract"", ""hydrolyzed viola tricolor extract"", ""polysorbate 80"", ""platinum powder"", ""vaccinium myrtillus fruit/leaf extract"", ""saccharum officinarum  extract"", ""acer saccharum  extract"", ""citrus aurantium dulcis  fruit extract"", ""citrus medica limonum  fruit extract"", ""nelumbium nucifera flower extract"", ""nelumbo nucifera leaf extract"", ""nelumbo nucifera root extract"", ""nelumbo nucifera seed extract"", ""portulaca oleracea extract"", ""glacier water"", ""phospholipid"", ""carbomer"", ""xanthan gum"", ""sodium hyaluronate"", ""ammonium acryloyldimethyl taurate/vp copolymer"", ""glycereth-26"", ""triethanolamine"", ""ethanol"", ""peg-7 caprylic/capric glycerides"", ""methylparaben"", ""phenoxyethanol"", ""peg-60 hydrogenated castor oil"", ""fragrance""]"
p00174,Dermalogica AGE Bright Clearing Serum 30ml,Dermalogica,52.65,Serum,"[""water/aqua/eau"", ""niacinamide"", ""butylene glycol"", ""peg-40 hydrogenated castor oil"", ""salicylic acid"", ""lentinus edodes mycelium extract"", ""glyceryl glucoside"", ""salvia sclarea  oil"", ""phytic acid"", ""terpineol"", ""thymol"", ""citrus aurantium dulcis  peel oil"", ""rosmarinus officinalis  leaf oil"", ""lavandula hybrida oil"", ""pelargonium graveolens flower oil"", ""lavandula angustifolia  oil"", ""citrus limon  peel oi"", ""polydextrose"", ""glycerin"", ""dextrin"", ""amylopectin"", ""caprylyl glycol"", ""ethylhexylglycerin"", ""xanthan gum"", ""pentyleneglycol"", ""sodium hydroxide"", ""isoamyl laurate"", ""limonene"", ""linalool"", ""geraniol"", ""citronellol"", ""phenoxyethanol""]"
p00175,Dr. Hauschka Night Serum 20ml,Dr. Hauschka,29.5,Serum,"[""water"", ""alcohol"", ""glycerin"", ""pyrus malus fruit water"", ""chondrus crispus extract"", ""hamamelis virginiana bark/leaf extract"", ""hectorite"", ""pyrus malus flower extract"", ""parfum"", ""citronellol"", ""limonene"", ""linalool"", ""geraniol"", ""citral"", ""sodium chloride"", ""xanthan gum""]"
p00176,Elizabeth Arden SuperStart Skin Renewal Booster 50ml,Elizabeth Arden,60.0,Serum,"[""water/aqua/eau"", ""glycerin"", ""pentylene glycol"", ""butylene glycol"", ""caprylic/capric triglyceride"", ""cyclopentasiloxane"", ""dimethicone"", ""peg-11 methyl ether dimethicone"", ""alpha-glucan oligosaccharide"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""amodimethicone"", ""caprylyl glycol"", ""carbomer"", ""ceramide 1"", ""ceramide 3"", ""ceramide 6 ii"", ""cholesterol"", ""crithmum maritimum extract"", ""dimethicone/vinyl dimethicone crosspolymer"", ""disodium edta"", ""ethylhexylglycerin"", ""kefiran"", ""lactobacillus"", ""linum usitatissimum  seed extract"", ""maltodextrin"", ""parfum/fragrance"", ""phytosphingosine"", ""polymnia sonchifolia root juice"", ""saccharide isomerate"", ""salicornia herbacea extract"", ""sodium hydroxide"", ""sodium lauroyl lactylate"", ""sodium polyacrylate starch"", ""xanthan gum"", ""chlorphenesin"", ""phenoxyethanol"", ""sodium benzoate""]"
p00177,Lancôme Génifique Double Drop Serum 20ml,Lancôme,54.0,Serum,"[""aqua / water"", ""bifida ferment lysate"", ""glycerin"", ""alcohol denat"", ""dimethicone"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""ascorbyl glucoside"", ""sodium hyaluronate"", ""sodium hydroxide"", ""sodium benzoate"", ""phenoxyethanol"", ""adenosine"", ""faex extract/yeast extract/extrait de levure"", ""peg-2 methyl glucose sesquistearate"", ""peg-6 hydrogenated castor oil"", ""salicyloyl phytosphingosine"", ""ammonium polyacryldimethyltauramide/ammonium polyacryloyldimethyl taurate"", ""limonene"", ""xanthan gum"", ""caprylyl glycol"", ""disodium edta"", ""octyldodecanol"", ""citronellol"", ""fragrance""]"
p00178,SkinCeuticals Discoloration Defense Corrective Serum 30ml,SkinCeuticals,85.0,Serum,"[""aqua / water"", ""butylene glycol"", ""niacinamide"", ""hydroxyethylpiperazine ethane sulfonic acid"", ""glycerin"", ""hydroxyethyl urea"", ""propylene glycol"", ""tranexamic acid"", ""phenoxyethanol"", ""caprylyl glycol"", ""allantoin"", ""chlorphenesin"", ""xanthan gum"", ""disodium edta""]"
p00179,Aurelia Probiotic Skincare Revitalise & Glow Serum 30ml,Aurelia,51.2,Serum,"[""water"", ""aloe barbadensis extract"", ""bifida ferment lysate"", ""cocoglycerides"", ""glycerin"", ""lactose"", ""lactis proteinum/milk protein"", ""coco-caprylate"", ""cetearyl glucoside"", ""cetearyl alcohol"", ""kigelia africana fruit extract"", ""hibiscus sabdariffa flower extract"", ""adansonia digitata fruit extract"", ""tocopherol"", ""citrus nobilis peel oil"", ""helianthus annuus seed oil"", ""jasminum officinale flower extract"", ""plumeria acutifolia flower extract"", ""polianthes tuberose flower extract"", ""xanthan gum"", ""sodium stearoyl glutamate"", ""sodium magnesium fluorosilicate"", ""sodium phytate"", ""glyceryl caprylate"", ""benzyl alcohol"", ""dehydroacetic acid"", ""citric acid"", ""limonene"", ""linalool"", ""benzyl benzoate""]"
p00180,Estée Lauder Idealist Pore Minimizing Skin Refinisher 30ml,Estée Lauder,42.3,Serum,"[""water\\aqua\\eau"", ""cyclopentasiloxane"", ""dimethicone"", ""polysilicone-11"", ""acetyl glucosamine"", ""sodium lactobionate"", ""morus nigra  root extract"", ""yeast extract\\faex\\extrait de levure"", ""serenoa serrulata  fruit extract"", ""triticum vulgare  germ extract"", ""vitis vinifera  fruit extract"", ""scutellaria baicalensis extract"", ""castanea sativa  seed extract"", ""camellia sinensis  leaf extract"", ""hordeum vulgare  extract\\extrait d'orge"", ""lavandula angustifolia"", ""amorphophallus konjac root powder"", ""caffeine"", ""laminaria saccharina extract"", ""tocopheryl acetate"", ""salvia sclarea  extract"", ""sodium hyaluronate"", ""coriandrum sativum"", ""citrus grandis"", ""cholesterol"", ""glycerin"", ""ethylhexylglycerin"", ""squalane"", ""polyethylene"", ""isopentyldiol"", ""phenyl trimethicone"", ""isohexadecane"", ""polysorbate 20"", ""pantethine"", ""methyldihydrojasmonate"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""polysorbate 80"", ""peg-8"", ""ethyl 2"", ""2-dimethylhydrocinnamal"", ""phospholipids"", ""palmitoyl oligopeptide"", ""butylene glycol"", ""magnesium ascorbyl phosphate"", ""glyceryl polymethacrylate"", ""sodium glycyrrhetinate"", ""nordihydroguaiaretic acid"", ""chlorphenesin"", ""phenoxyethanol"", ""limonene"", ""linalool"", ""iron oxides"", ""mica"", ""titanium dioxide ""]"
p00181,Estée Lauder Perfectionist [CP+R] Wrinkle Lifting/Firming Serum 30ml,Estée Lauder,55.8,Serum,"[""dimethicone"", ""water"", ""polysilicone-11"", ""hdi/trimethyl hexyllactone crosspolymer"", ""silica"", ""butylene glycol"", ""caprylyl methicone"", ""sigesbeckia orientalis  extract"", ""salvia sclarea  extract"", ""coleus forskohli rott extract"", ""chamomilla recutita  flower extract"", ""peg-10 dimethicone"", ""hydrolyzed fish  collage"", ""palmaria palmata extract"", ""glycyrrhiza glabra  root extract"", ""silybum marianum  extract"", ""hordeum vulgare  extract"", ""padina pavonica thallus extract"", ""artemia extract"", ""pantethine"", ""aglae extract"", ""chlorella vulgaris extract"", ""cholesterol"", ""squalane"", ""boswellia serrata extract"", ""zea mays  kernel extract"", ""glycine soja  protein"", ""caffeine"", ""whey protein"", ""linoleic acid"", ""lecithin"", ""fish  collagen"", ""acetyl hexapeptide-8 palmitoyl oligopeptide"", ""glycerin"", ""yeast extract"", ""polyquaternium-51"", ""phytosphingosine"", ""triticum vulgare  germ oil"", ""decarboxy carnosine hcl"", ""polysorbate-40"", ""pentylene glycol"", ""propanediol"", ""lauryl peg-9"", ""polydimethylsiloxethyl dimethicone"", ""ethylhexylglycerin"", ""ammonium acryloyldimethyl taurate/vp copolymer"", ""sodium pca"", ""propylene glycol dicaprate"", ""sodium chondroitin sulfate"", ""sodium hyaluronate"", ""isohexadecane"", ""peg-8"", ""tocopheryl acetate"", ""polysorbate-80"", ""disodium distyrylbiphenyl disulfonate"", ""laureth-12"", ""acrylamide/sodium acryloyldimethyltaurate copolymer"", ""caprylyl glycol"", ""aminopropyl ascorbyl phosphate"", ""xanthan gum"", ""sodium beta-sitosteryl sulfate"", ""sodium chloride"", ""sodium hydroxide"", ""fragrance"", ""disodium edta"", ""bht"", ""phenoxyethanol"", ""mica"", ""titanium dioxide""]"
p00182,DECLÉOR Aromessence Magnolia Youthful Oil Serum 15ml 0.5oz,DECLÉOR,49.0,Serum,"[""corylus avellana seed oil/hazelnut seed oil"", ""simmondsia chinensis seed oil/jojoba seed oil"", ""cocos nucifera oil/coconut oil"", ""linalool"", ""michelia alba leaf oil"", ""cymbopogon martini oil"", ""pelargonium graveolens flower oil"", ""citrus limon peel oil/lemon peel oil"", ""limonene"", ""cananga odorata flower oil"", ""tocopherol"", ""citronellol"", ""jasminum officinale oil/jasmine oil"", ""geraniol"", ""zingiber officinale\u00a0root oil/ginger root oil"", ""fusanus spicatus wood oil"", ""benzyl benzoate"", ""gardenia tahitensis flower extract"", ""benzyl alcohol"", ""citral"", ""farnesol"", ""rosa damascena flower oil"", ""helianthus annuus seed oil/sunflower seed oil"", ""mentha piperita oil/peppermint oil"", ""benzyl\u00a0salicylate"", ""eugenol""]"
p00183,Murad Retinol Youth Renewal Serum Travel Size,Murad,25.0,Serum,"[""water/aqua/eau"", ""cyclopentasiloxane"", ""isopropyl palmitate"", ""c14-22 alcohols"", ""polymethylsilsesquioxane"", ""dimethicone"", ""propanediol"", ""glyceryl stearate"", ""peg-100 stearate"", ""shea butter ethyl esters"", ""retinol"", ""hydroxypinacolone retinoate"", ""ceramide np"", ""sodium hyaluronate"", ""solanum lycopersicum  fruit extract"", ""swertia chirata extract"", ""squalane"", ""punica granatum extract"", ""tocopheryl acetate"", ""glycine soja  extract"", ""urea"", ""yeast amino acids"", ""trehalose"", ""inositol"", ""taurine"", ""betaine"", ""glycerin"", ""caprylic/capric triglyceride"", ""dimethyl isosorbide"", ""silica"", ""ethylhexyl palmitate"", ""silica dimethyl silylate"", ""butylene glycol"", ""lecithin"", ""ammonium acryloyldimethyltaurate/vp copolymer"", ""c12-20 alkyl glucoside"", ""cetyl palmitate"", ""laureth-23"", ""polysorbate 20"", ""trideceth-6 phosphate"", ""synthetic fluorphlogopite"", ""phenoxyethanol"", ""ethylhexylglycerin"", ""chlorphenesin"", ""disodium edta"", ""sodium hydroxide"", ""tris  citrate"", ""sodium benzotriazolyl butylphenol sulfonate"", ""titanium dioxide"", ""red 4"", ""alpha-isomethyl ionone"", ""citronellol"", ""fragrance ""]"
p00184,Caudalie Resvératrol Lift Firming Serum (30ml),Caudalie,46.0,Serum,"[""water"", ""glycerin"", ""butylene glycol"", ""glyceryl stearate citrate"", ""hexyldecanol"", ""hexyldecyl laurate"", ""squalane"", ""tocopheryl acetate"", ""polyglyceryl-3 stearate"", ""palmitoyl grapevine shoot extract"", ""hydrogenated lecithin"", ""polyacrylate crosspolymer-6"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer"", ""caprylyl glycol"", ""ethylhexylglycerin"", ""sodium dehydroacetate"", ""parfum"", ""sorbitan laurate"", ""hydrolyzed hyaluronic acid"", ""hyaluronic acid"", ""hydroxyethylcellulose"", ""acetyl dipeptide-1 cetyl ester"", ""sodium phytate"", ""tocopherol"", ""linalool"", ""limonene"", ""coumarin"", ""butylphenyl methylpropional""]"
p00185,Pai Skincare Instant Calm Redness Serum Sea Aster and Wild Oat 30ml,Pai Skincare,46.0,Serum,"[""water"", ""citrus aurantium dulcis fruit water"", ""avena sativa kernel extract"", ""glycerin"", ""glyceryl stearate citrate"", ""cetearyl alcohol"", ""aster maritima / tripolium extract"", ""sodium hyaluronate"", ""carya ovata bark extract"", ""litsea cubeba fruit oil"", ""adesmia boronoides flower / leaf / stem oil"", ""helianthus annuus seed oil"", ""caprylic / capric triglyceride"", ""acacia senegal gum"", ""xantham gum"", ""sodium levulinate"", ""sodium anisate"", ""glyceryl caprylate"", ""tocopherol"", ""lactic acid"", ""rosmarinus officinalis leaf extract"", ""citral"", ""limonene""]"
p00186,Gallinée Probiotic Youthful Serum 30ml,Gallinée,38.25,Serum,"[""water"", ""propanediol"", ""glycerin"", ""lactococcus ferment lysate"", ""lactic acid"", ""alpha-glucan oligosaccharide"", ""polyacrylate crosspolymer-6"", ""pentylene glycol"", ""inulin"", ""polymnia sonchifolia root juice"", ""cyathea cumingii leaf extract"", ""maltodextrin"", ""arginine"", ""lactobacillus"", ""sodium hydroxide"", ""sodium chloride"", ""glyceryl caprylate"", ""cinnamic acid"", ""levulinic acid"", ""xanthan gum"", ""sodium levulinate"", ""tetrasodium glutamate diacetate"", ""ethylhexylglycerin"", ""sodium benzoate"", ""potassium sorbate""]"
p00187,PIXI Hydrating Milky Serum 30ml,PIXI,26.0,Serum,"[""water"", ""glycerin"", ""simmondsia chinensis  seed oil"", ""hydroxyethyl acrylate/sodium acryloyldimethyl taurate"", ""squalane"", ""hydroxyethylcellulose"", ""lecithin"", ""phenoxyethanol"", ""rosa canina fruit oil"", ""tocopheryl acetate"", ""rosa damascena flower extract"", ""aloe barbadensis leaf juice"", ""ethylhexylglycerin"", ""polysorbate 60"", ""sorbitan isostearate"", ""magnesium ascorbyl phosphate"", ""caprylyl glycol"", ""disodium edta"", ""geranium maculatum oil"", ""caprylhydroxamic acid"", ""leuconostoc/radish root ferment filtrate""]"
p00188,Darphin Intral Redness Relief Soothing Serum,Darphin,74.0,Serum,"[""water"", ""butylene glycol"", ""glycerin"", ""chamomilla recutita  flower extract"", ""paeonia suffruticosa  root extract"", ""alteromonas ferment extract"", ""crataegus monogina flower extract"", ""panthenol"", ""glycosaminoglycans"", ""polygonum cuspidatum root extract"", ""ascophyllum nodosum extract"", ""saccharomyces lysate extract"", ""asgarogopsis armata extract"", ""yeast extract/faex"", ""peg-40 hydrogenated castor oil"", ""sorbitol"", ""sodium hyaluronate"", ""cellulose gum"", ""glycereth-26"", ""fragrance"", ""citric acid"", ""xanthan gum"", ""disodium edta"", ""chlorphenesin"", ""sodium benzoate"", ""phenoxyethanol"", ""red 4"", ""ext.violet 2"", ""blue 1 ""]"
p00189,Zelens Z Hyaluron Hyaluronic Acid Complex Serum Drops 30ml,Zelens,55.0,Serum,"[""water"", ""glycerin"", ""propanediol"", ""hydrolyzed hyaluronic acid"", ""kaempferol"", ""succinic acid"", ""pseudoalteromonas exopolysaccharides"", ""calcium ketogluconate"", ""phospholipids"", ""glycosphingolipids"", ""amorphophallus konjac root extract"", ""beta-glucan"", ""magnolol"", ""algin"", ""sorbic acid"", ""apricot kernel oil polyglyceryl-6 esters"", ""polyglyceryl-6 oleate"", ""polyglyceryl-10 oleate"", ""leuconostoc/radish root ferment filtrate"", ""sodium salicylate"", ""sorbitan palmitate"", ""xanthan gum"", ""benzoic acid"", ""potassium sorbate"", ""sodium benzoate"", ""sodium hydroxide""]"
